id,lemma,pos
oewn-vauntingly-r,vauntingly,r
oewn-vehemently-r,vehemently,r
oewn-venally-r,venally,r
oewn-vengefully-r,vengefully,r
oewn-venomously-r,venomously,r
oewn-ventrally-r,ventrally,r
oewn-verbally-r,verbally,r
oewn-verbatim-r,verbatim,r
oewn-verbosely-r,verbosely,r
oewn-verily-r,verily,r
oewn-vertically-r,vertically,r
oewn-very-r,very,r
oewn-very_fast-r,very fast,r
oewn-very_loudly-r,very loudly,r
oewn-very_much_like-r,very much like,r
oewn-very_softly-r,very softly,r
oewn-very_well-r,very well,r
oewn-vexatiously-r,vexatiously,r
oewn-vicariously-r,vicariously,r
oewn-vice_versa-r,vice versa,r
oewn-viciously-r,viciously,r
oewn-victoriously-r,victoriously,r
oewn-videlicet-r,videlicet,r
oewn-vigilantly-r,vigilantly,r
oewn-vigorously-r,vigorously,r
oewn-vilely-r,vilely,r
oewn-vindictively-r,vindictively,r
oewn-violently-r,violently,r
oewn-virtually-r,virtually,r
oewn-virtuously-r,virtuously,r
oewn-virulently-r,virulently,r
oewn-vis-a-vis-r,vis-a-vis,r
oewn-viscerally-r,viscerally,r
oewn-viscidly-r,viscidly,r
oewn-visibly-r,visibly,r
oewn-visually-r,visually,r
oewn-vitally-r,vitally,r
oewn-vitriolically-r,vitriolically,r
oewn-viva_voce-r,viva voce,r
oewn-vivace-r,vivace,r
oewn-vivaciously-r,vivaciously,r
oewn-vividly-r,vividly,r
oewn-viz.-r,viz.,r
oewn-vocally-r,vocally,r
oewn-vocationally-r,vocationally,r
oewn-vociferously-r,vociferously,r
oewn-volcanically-r,volcanically,r
oewn-volitionally-r,volitionally,r
oewn-volubly-r,volubly,r
oewn-volumetrically-r,volumetrically,r
oewn-voluminously-r,voluminously,r
oewn-voluntarily-r,voluntarily,r
oewn-voluptuously-r,voluptuously,r
oewn-voraciously-r,voraciously,r
oewn-voyeuristically-r,voyeuristically,r
oewn-vulgarly-r,vulgarly,r
oewn-vulnerably-r,vulnerably,r
oewn-fabulously-r,fabulously,r
oewn-face_to_face-r,face to face,r
oewn-face-to-face-r,face-to-face,r
oewn-facetiously-r,facetiously,r
oewn-facially-r,facially,r
oewn-factually-r,factually,r
oewn-faddily-r,faddily,r
oewn-faddishly-r,faddishly,r
oewn-fain-r,fain,r
oewn-faintly-r,faintly,r
oewn-fair-r,fair,r
oewn-fairly-r,fairly,r
oewn-faithfully-r,faithfully,r
oewn-faithlessly-r,faithlessly,r
oewn-false-r,false,r
oewn-falsely-r,falsely,r
oewn-falteringly-r,falteringly,r
oewn-familiarly-r,familiarly,r
oewn-famously-r,famously,r
oewn-fanatically-r,fanatically,r
oewn-fancifully-r,fancifully,r
oewn-fantastically-r,fantastically,r
oewn-far-r,far,r
oewn-far_and_away-r,far and away,r
oewn-far_and_near-r,far and near,r
oewn-far_and_wide-r,far and wide,r
oewn-farcically-r,farcically,r
oewn-farther-r,farther,r
oewn-farthest-r,farthest,r
oewn-fascinatingly-r,fascinatingly,r
oewn-fashionably-r,fashionably,r
oewn-fast-r,fast,r
oewn-faster-r,faster,r
oewn-fastest-r,fastest,r
oewn-fastidiously-r,fastidiously,r
oewn-fatally-r,fatally,r
oewn-fatefully-r,fatefully,r
oewn-fatuously-r,fatuously,r
oewn-faultily-r,faultily,r
oewn-faultlessly-r,faultlessly,r
oewn-favorably-r,favorably,r
oewn-favourably-r,favourably,r
oewn-fearfully-r,fearfully,r
oewn-fearlessly-r,fearlessly,r
oewn-fearsomely-r,fearsomely,r
oewn-feasibly-r,feasibly,r
oewn-fecklessly-r,fecklessly,r
oewn-federally-r,federally,r
oewn-feebly-r,feebly,r
oewn-feelingly-r,feelingly,r
oewn-feetfirst-r,feetfirst,r
oewn-felicitously-r,felicitously,r
oewn-ferociously-r,ferociously,r
oewn-fervently-r,fervently,r
oewn-fervidly-r,fervidly,r
oewn-feudally-r,feudally,r
oewn-feverishly-r,feverishly,r
oewn-fictitiously-r,fictitiously,r
oewn-fiendishly-r,fiendishly,r
oewn-fiercely-r,fiercely,r
oewn-fierily-r,fierily,r
oewn-fifthly-r,fifthly,r
oewn-figuratively-r,figuratively,r
oewn-filthily-r,filthily,r
oewn-finally-r,finally,r
oewn-financially-r,financially,r
oewn-fine-r,fine,r
oewn-finely-r,finely,r
oewn-finitely-r,finitely,r
oewn-firm-r,firm,r
oewn-firmly-r,firmly,r
oewn-first-r,first,r
oewn-first_and_last-r,first and last,r
oewn-first_class-r,first class,r
oewn-first_of_all-r,first of all,r
oewn-first_off-r,first off,r
oewn-first-rate-r,first-rate,r
oewn-firsthand-r,firsthand,r
oewn-firstly-r,firstly,r
oewn-fiscally-r,fiscally,r
oewn-fishily-r,fishily,r
oewn-fitfully-r,fitfully,r
oewn-fitly-r,fitly,r
oewn-fittingly-r,fittingly,r
oewn-fixedly-r,fixedly,r
oewn-flabbily-r,flabbily,r
oewn-flagrantly-r,flagrantly,r
oewn-flamboyantly-r,flamboyantly,r
oewn-flashily-r,flashily,r
oewn-flat-r,flat,r
oewn-flat_out-r,flat out,r
oewn-flatly-r,flatly,r
oewn-flawlessly-r,flawlessly,r
oewn-fleetly-r,fleetly,r
oewn-flexibly-r,flexibly,r
oewn-flimsily-r,flimsily,r
oewn-flip-flap-r,flip-flap,r
oewn-flippantly-r,flippantly,r
oewn-flirtatiously-r,flirtatiously,r
oewn-flop-r,flop,r
oewn-floridly-r,floridly,r
oewn-fluently-r,fluently,r
oewn-flush-r,flush,r
oewn-focally-r,focally,r
oewn-fondly-r,fondly,r
oewn-foolishly-r,foolishly,r
oewn-for_24_hours-r,for 24 hours,r
oewn-for_a_bargain_price-r,for a bargain price,r
oewn-for_a_song-r,for a song,r
oewn-for_a_while-r,for a while,r
oewn-for_all_intents_and_purposes-r,for all intents and purposes,r
oewn-for_all_practical_purposes-r,for all practical purposes,r
oewn-for_all_the_world-r,for all the world,r
oewn-for_any_price-r,for any price,r
oewn-for_anything-r,for anything,r
oewn-for_certain-r,for certain,r
oewn-for_dear_life-r,for dear life,r
oewn-for_each_one-r,for each one,r
oewn-for_example-r,for example,r
oewn-for_free-r,for free,r
oewn-for_fun-r,for fun,r
oewn-for_good-r,for good,r
oewn-for_good_measure-r,for good measure,r
oewn-for_instance-r,for instance,r
oewn-for_keeps-r,for keeps,r
oewn-for_love_or_money-r,for love or money,r
oewn-for_one-r,for one,r
oewn-for_short-r,for short,r
oewn-for_sure-r,for sure,r
oewn-for_that_matter-r,for that matter,r
oewn-for_the_asking-r,for the asking,r
oewn-for_the_moment-r,for the moment,r
oewn-for_the_most_part-r,for the most part,r
oewn-for_the_time_being-r,for the time being,r
oewn-forbiddingly-r,forbiddingly,r
oewn-forcefully-r,forcefully,r
oewn-forcibly-r,forcibly,r
oewn-fore-r,fore,r
oewn-foremost-r,foremost,r
oewn-forever-r,forever,r
oewn-forever_and_a_day-r,forever and a day,r
oewn-forevermore-r,forevermore,r
oewn-forgetfully-r,forgetfully,r
oewn-forgivably-r,forgivably,r
oewn-forgivingly-r,forgivingly,r
oewn-forlornly-r,forlornly,r
oewn-formally-r,formally,r
oewn-formerly-r,formerly,r
oewn-formidably-r,formidably,r
oewn-formlessly-r,formlessly,r
oewn-forrad-r,forrad,r
oewn-forrader-r,forrader,r
oewn-forrard-r,forrard,r
oewn-forsooth-r,forsooth,r
oewn-forte-r,forte,r
oewn-forth-r,forth,r
oewn-forthright-r,forthright,r
oewn-forthrightly-r,forthrightly,r
oewn-forthwith-r,forthwith,r
oewn-fortissimo-r,fortissimo,r
oewn-fortnightly-r,fortnightly,r
oewn-fortuitously-r,fortuitously,r
oewn-fortunately-r,fortunately,r
oewn-forward-r,forward,r
oewn-forwards-r,forwards,r
oewn-foully-r,foully,r
oewn-four_times-r,four times,r
oewn-fourfold-r,fourfold,r
oewn-foursquare-r,foursquare,r
oewn-fourth-r,fourth,r
oewn-fourthly-r,fourthly,r
oewn-foxily-r,foxily,r
oewn-fractiously-r,fractiously,r
oewn-frankly-r,frankly,r
oewn-frantically-r,frantically,r
oewn-fraternally-r,fraternally,r
oewn-fraudulently-r,fraudulently,r
oewn-freakishly-r,freakishly,r
oewn-free-r,free,r
oewn-free_of_charge-r,free of charge,r
oewn-freely-r,freely,r
oewn-frenetically-r,frenetically,r
oewn-frenziedly-r,frenziedly,r
oewn-frequently-r,frequently,r
oewn-fresh-r,fresh,r
oewn-freshly-r,freshly,r
oewn-fretfully-r,fretfully,r
oewn-frighteningly-r,frighteningly,r
oewn-frightfully-r,frightfully,r
oewn-frigidly-r,frigidly,r
oewn-friskily-r,friskily,r
oewn-frivolously-r,frivolously,r
oewn-from_each_one-r,from each one,r
oewn-from_head_to_toe-r,from head to toe,r
oewn-from_nowhere-r,from nowhere,r
oewn-from_pillar_to_post-r,from pillar to post,r
oewn-from_scratch-r,from scratch,r
oewn-from_start_to_finish-r,from start to finish,r
oewn-from_the_heart-r,from the heart,r
oewn-from_time_to_time-r,from time to time,r
oewn-from_way_back-r,from way back,r
oewn-frontally-r,frontally,r
oewn-frontward-r,frontward,r
oewn-frontwards-r,frontwards,r
oewn-frostily-r,frostily,r
oewn-frothily-r,frothily,r
oewn-frowningly-r,frowningly,r
oewn-frugally-r,frugally,r
oewn-fruitfully-r,fruitfully,r
oewn-fruitlessly-r,fruitlessly,r
oewn-frumpily-r,frumpily,r
oewn-frumpishly-r,frumpishly,r
oewn-fucking-r,fucking,r
oewn-fugally-r,fugally,r
oewn-full-r,full,r
oewn-full-time-r,full-time,r
oewn-fully-r,fully,r
oewn-fulsomely-r,fulsomely,r
oewn-functionally-r,functionally,r
oewn-fundamentally-r,fundamentally,r
oewn-funnily-r,funnily,r
oewn-furiously-r,furiously,r
oewn-further-r,further,r
oewn-furthermore-r,furthermore,r
oewn-furthest-r,furthest,r
oewn-furtively-r,furtively,r
oewn-fussily-r,fussily,r
oewn-futilely-r,futilely,r
oewn-e-ap-en-r,e'en,r
oewn-e-ap-er-r,e'er,r
oewn-e.g.-r,e.g.,r
oewn-each-r,each,r
oewn-each_week-r,each week,r
oewn-each_year-r,each year,r
oewn-eagerly-r,eagerly,r
oewn-earlier-r,earlier,r
oewn-earliest-r,earliest,r
oewn-early-r,early,r
oewn-early_on-r,early on,r
oewn-earnestly-r,earnestly,r
oewn-easily-r,easily,r
oewn-east-r,east,r
oewn-easterly-r,easterly,r
oewn-eastward-r,eastward,r
oewn-eastwards-r,eastwards,r
oewn-easy-r,easy,r
oewn-ebulliently-r,ebulliently,r
oewn-eccentrically-r,eccentrically,r
oewn-ecclesiastically-r,ecclesiastically,r
oewn-ecologically-r,ecologically,r
oewn-economically-r,economically,r
oewn-ecstatically-r,ecstatically,r
oewn-edgeways-r,edgeways,r
oewn-edgewise-r,edgewise,r
oewn-editorially-r,editorially,r
oewn-educationally-r,educationally,r
oewn-eerily-r,eerily,r
oewn-effectively-r,effectively,r
oewn-effectually-r,effectually,r
oewn-efficaciously-r,efficaciously,r
oewn-efficiently-r,efficiently,r
oewn-effortlessly-r,effortlessly,r
oewn-effusively-r,effusively,r
oewn-egotistically-r,egotistically,r
oewn-either-r,either,r
oewn-elaborately-r,elaborately,r
oewn-electrically-r,electrically,r
oewn-electronically-r,electronically,r
oewn-electrostatically-r,electrostatically,r
oewn-elegantly-r,elegantly,r
oewn-elementarily-r,elementarily,r
oewn-eloquently-r,eloquently,r
oewn-elsewhere-r,elsewhere,r
oewn-embarrassingly-r,embarrassingly,r
oewn-eminently-r,eminently,r
oewn-emotionally-r,emotionally,r
oewn-emotionlessly-r,emotionlessly,r
oewn-empathetically-r,empathetically,r
oewn-emphatically-r,emphatically,r
oewn-empirically-r,empirically,r
oewn-emulously-r,emulously,r
oewn-en_bloc-r,en bloc,r
oewn-en_clair-r,en clair,r
oewn-en_famille-r,en famille,r
oewn-en_masse-r,en masse,r
oewn-en_passant-r,en passant,r
oewn-en_route-r,en route,r
oewn-enchantingly-r,enchantingly,r
oewn-encouragingly-r,encouragingly,r
oewn-end_on-r,end on,r
oewn-end-to-end-r,end-to-end,r
oewn-endearingly-r,endearingly,r
oewn-endlessly-r,endlessly,r
oewn-endogenously-r,endogenously,r
oewn-enduringly-r,enduringly,r
oewn-endways-r,endways,r
oewn-endwise-r,endwise,r
oewn-energetically-r,energetically,r
oewn-engagingly-r,engagingly,r
oewn-enigmatically-r,enigmatically,r
oewn-enjoyably-r,enjoyably,r
oewn-enormously-r,enormously,r
oewn-enough-r,enough,r
oewn-enquiringly-r,enquiringly,r
oewn-enterprisingly-r,enterprisingly,r
oewn-entertainingly-r,entertainingly,r
oewn-enthrallingly-r,enthrallingly,r
oewn-enthusiastically-r,enthusiastically,r
oewn-entirely-r,entirely,r
oewn-entreatingly-r,entreatingly,r
oewn-enviably-r,enviably,r
oewn-enviously-r,enviously,r
oewn-environmentally-r,environmentally,r
oewn-episodically-r,episodically,r
oewn-equably-r,equably,r
oewn-equally-r,equally,r
oewn-equitably-r,equitably,r
oewn-equivocally-r,equivocally,r
oewn-erectly-r,erectly,r
oewn-ergo-r,ergo,r
oewn-erotically-r,erotically,r
oewn-erratically-r,erratically,r
oewn-erroneously-r,erroneously,r
oewn-erst-r,erst,r
oewn-erstwhile-r,erstwhile,r
oewn-eruditely-r,eruditely,r
oewn-eschatologically-r,eschatologically,r
oewn-especially-r,especially,r
oewn-essentially-r,essentially,r
oewn-esthetically-r,esthetically,r
oewn-et_al-r,et al,r
oewn-et_al.-r,et al.,r
oewn-et_alia-r,et alia,r
oewn-et_aliae-r,et aliae,r
oewn-et_alibi-r,et alibi,r
oewn-et_alii-r,et alii,r
oewn-etc.-r,etc.,r
oewn-etcetera-r,etcetera,r
oewn-eternally-r,eternally,r
oewn-ethically-r,ethically,r
oewn-ethnically-r,ethnically,r
oewn-euphemistically-r,euphemistically,r
oewn-evasively-r,evasively,r
oewn-even-r,even,r
oewn-even_a_little-r,even a little,r
oewn-even_as-r,even as,r
oewn-even_so-r,even so,r
oewn-evenhandedly-r,evenhandedly,r
oewn-evenly-r,evenly,r
oewn-eventually-r,eventually,r
oewn-ever-r,ever,r
oewn-ever_so-r,ever so,r
oewn-everlastingly-r,everlastingly,r
oewn-evermore-r,evermore,r
oewn-every_bit-r,every bit,r
oewn-every_inch-r,every inch,r
oewn-every_night-r,every night,r
oewn-every_now_and_then-r,every now and then,r
oewn-every_quarter-r,every quarter,r
oewn-every_so_often-r,every so often,r
oewn-every_week-r,every week,r
oewn-every_which_way-r,every which way,r
oewn-every_year-r,every year,r
oewn-everyplace-r,everyplace,r
oewn-everywhere-r,everywhere,r
oewn-evidently-r,evidently,r
oewn-evilly-r,evilly,r
oewn-evolutionarily-r,evolutionarily,r
oewn-ex_cathedra-r,ex cathedra,r
oewn-ex_officio-r,ex officio,r
oewn-ex_tempore-r,ex tempore,r
oewn-ex_vivo-r,ex vivo,r
oewn-exactly-r,exactly,r
oewn-exaggeratedly-r,exaggeratedly,r
oewn-exasperatingly-r,exasperatingly,r
oewn-exceedingly-r,exceedingly,r
oewn-excellently-r,excellently,r
oewn-exceptionally-r,exceptionally,r
oewn-excessively-r,excessively,r
oewn-excitedly-r,excitedly,r
oewn-excitingly-r,excitingly,r
oewn-exclusively-r,exclusively,r
oewn-excruciatingly-r,excruciatingly,r
oewn-excusably-r,excusably,r
oewn-exhaustively-r,exhaustively,r
oewn-exorbitantly-r,exorbitantly,r
oewn-expansively-r,expansively,r
oewn-expectantly-r,expectantly,r
oewn-expediently-r,expediently,r
oewn-expeditiously-r,expeditiously,r
oewn-expensively-r,expensively,r
oewn-experimentally-r,experimentally,r
oewn-expertly-r,expertly,r
oewn-explicitly-r,explicitly,r
oewn-explosively-r,explosively,r
oewn-exponentially-r,exponentially,r
oewn-express-r,express,r
oewn-expressively-r,expressively,r
oewn-expressly-r,expressly,r
oewn-exquisitely-r,exquisitely,r
oewn-extemporaneously-r,extemporaneously,r
oewn-extemporarily-r,extemporarily,r
oewn-extempore-r,extempore,r
oewn-extensively-r,extensively,r
oewn-externally-r,externally,r
oewn-extortionately-r,extortionately,r
oewn-extra-r,extra,r
oewn-extraordinarily-r,extraordinarily,r
oewn-extravagantly-r,extravagantly,r
oewn-extremely-r,extremely,r
oewn-exuberantly-r,exuberantly,r
oewn-exultantly-r,exultantly,r
oewn-exultingly-r,exultingly,r
oewn-zealously-r,zealously,r
oewn-zestfully-r,zestfully,r
oewn-zestily-r,zestily,r
oewn-zigzag-r,zigzag,r
oewn-A.D.-r,A.D.,r
oewn-A.M.-r,A.M.,r
oewn-AD-r,AD,r
oewn-ASAP-r,ASAP,r
oewn-a_bit-r,a bit,r
oewn-a_capella-r,a capella,r
oewn-a_cappella-r,a cappella,r
oewn-a_fortiori-r,a fortiori,r
oewn-a_good_deal-r,a good deal,r
oewn-a_great_deal-r,a great deal,r
oewn-a_hundred_times-r,a hundred times,r
oewn-a_la_carte-r,a la carte,r
oewn-a_la_mode-r,a la mode,r
oewn-a_little-r,a little,r
oewn-a_lot-r,a lot,r
oewn-a_million_times-r,a million times,r
oewn-a_posteriori-r,a posteriori,r
oewn-a_priori-r,a priori,r
oewn-a_trifle-r,a trifle,r
oewn-a.k.a.-r,a.k.a.,r
oewn-ab_initio-r,ab initio,r
oewn-aback-r,aback,r
oewn-abaft-r,abaft,r
oewn-abaxially-r,abaxially,r
oewn-abeam-r,abeam,r
oewn-abed-r,abed,r
oewn-abjectly-r,abjectly,r
oewn-ably-r,ably,r
oewn-abnormally-r,abnormally,r
oewn-aboard-r,aboard,r
oewn-abominably-r,abominably,r
oewn-aborad-r,aborad,r
oewn-abortively-r,abortively,r
oewn-about-r,about,r
oewn-above-r,above,r
oewn-above_all-r,above all,r
oewn-aboveboard-r,aboveboard,r
oewn-abreast-r,abreast,r
oewn-abroad-r,abroad,r
oewn-abruptly-r,abruptly,r
oewn-absently-r,absently,r
oewn-absentmindedly-r,absentmindedly,r
oewn-absolutely-r,absolutely,r
oewn-abstemiously-r,abstemiously,r
oewn-abstractedly-r,abstractedly,r
oewn-abstractly-r,abstractly,r
oewn-abstrusely-r,abstrusely,r
oewn-absurdly-r,absurdly,r
oewn-abundantly-r,abundantly,r
oewn-abusively-r,abusively,r
oewn-abysmally-r,abysmally,r
oewn-academically-r,academically,r
oewn-accelerando-r,accelerando,r
oewn-acceptably-r,acceptably,r
oewn-accidentally-r,accidentally,r
oewn-accommodatingly-r,accommodatingly,r
oewn-accordingly-r,accordingly,r
oewn-accurately-r,accurately,r
oewn-accusingly-r,accusingly,r
oewn-acoustically-r,acoustically,r
oewn-across-r,across,r
oewn-across_the_board-r,across the board,r
oewn-across_the_country-r,across the country,r
oewn-across_the_nation-r,across the nation,r
oewn-actively-r,actively,r
oewn-actually-r,actually,r
oewn-acutely-r,acutely,r
oewn-ad_hoc-r,ad hoc,r
oewn-ad_infinitum-r,ad infinitum,r
oewn-ad_interim-r,ad interim,r
oewn-ad_lib-r,ad lib,r
oewn-ad_libitum-r,ad libitum,r
oewn-ad_nauseam-r,ad nauseam,r
oewn-ad_val-r,ad val,r
oewn-ad_valorem-r,ad valorem,r
oewn-adagio-r,adagio,r
oewn-adamantly-r,adamantly,r
oewn-adaxially-r,adaxially,r
oewn-additionally-r,additionally,r
oewn-adequately-r,adequately,r
oewn-adjectivally-r,adjectivally,r
oewn-adjectively-r,adjectively,r
oewn-administratively-r,administratively,r
oewn-admirably-r,admirably,r
oewn-admiringly-r,admiringly,r
oewn-admittedly-r,admittedly,r
oewn-adorably-r,adorably,r
oewn-adoringly-r,adoringly,r
oewn-adrift-r,adrift,r
oewn-adroitly-r,adroitly,r
oewn-adulterously-r,adulterously,r
oewn-advantageously-r,advantageously,r
oewn-adverbially-r,adverbially,r
oewn-adversely-r,adversely,r
oewn-advertently-r,advertently,r
oewn-advisedly-r,advisedly,r
oewn-aerially-r,aerially,r
oewn-aesthetically-r,aesthetically,r
oewn-afar-r,afar,r
oewn-affably-r,affably,r
oewn-affectedly-r,affectedly,r
oewn-affectingly-r,affectingly,r
oewn-affectionately-r,affectionately,r
oewn-affirmatively-r,affirmatively,r
oewn-afield-r,afield,r
oewn-afoot-r,afoot,r
oewn-afresh-r,afresh,r
oewn-aft-r,aft,r
oewn-after-r,after,r
oewn-after_a_fashion-r,after a fashion,r
oewn-after_all-r,after all,r
oewn-after_hours-r,after hours,r
oewn-afterward-r,afterward,r
oewn-afterwards-r,afterwards,r
oewn-again-r,again,r
oewn-again_and_again-r,again and again,r
oewn-against_the_clock-r,against the clock,r
oewn-against_the_wind-r,against the wind,r
oewn-against_time-r,against time,r
oewn-aggravatingly-r,aggravatingly,r
oewn-aggressively-r,aggressively,r
oewn-agilely-r,agilely,r
oewn-ago-r,ago,r
oewn-agonizingly-r,agonizingly,r
oewn-agreeably-r,agreeably,r
oewn-aground-r,aground,r
oewn-ahead-r,ahead,r
oewn-ahead_of_the_game-r,ahead of the game,r
oewn-ahead_of_time-r,ahead of time,r
